"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
36400,"JMeter","Main","issues","RESOLVED","WONTFIX","Memory leak in Ldap sampler ?","2006-04-30 10:57:00"
36429,"JMeter","HTTP","issues","RESOLVED","FIXED","Counter or Docs should state counter limit","2005-09-01 15:50:23"
36430,"JMeter","Main","issues","RESOLVED","FIXED","Leading Zeros for Counter Values","2006-02-18 15:16:45"
36431,"JMeter","HTTP","issues","RESOLVED","INVALID","Request Assertion","2005-08-31 10:16:31"
36449,"JMeter","Main","issues","RESOLVED","FIXED","Missing class in jar: org/apache/jmeter/protocol/jdbc/config/gui/DbConfigGui.class","2005-09-06 18:10:09"
36531,"JMeter","Main","issues","RESOLVED","FIXED","Http sampler 2 integration","2007-03-18 08:50:06"
36608,"JMeter","Main","issues","RESOLVED","FIXED","variable not taken in request name","2005-09-14 04:02:27"
36618,"JMeter","Main","issues","RESOLVED","FIXED","""Save Field Names"" always outputs timeStamp","2005-09-15 17:31:14"
36619,"JMeter","Main","issues","RESOLVED","FIXED","Thread group Stop Test doesn't work with Loop count forever","2009-05-08 17:58:32"
36694,"JMeter","Main","issues","RESOLVED","DUPLICATE","substitute a value in the input XML for webservices (SOAP) request sampler","2011-10-24 02:36:07"
36722,"JMeter","HTTP","issues","RESOLVED","INVALID","Load testing error message using Jmeter","2006-05-04 18:14:10"
36734,"JMeter","Main","issues","RESOLVED","INVALID","Test Plan Comments field should be expanded","2005-09-20 08:24:57"
36755,"JMeter","Main","issues","RESOLVED","FIXED","Characters in cyrillic need to be saved under unicode","2007-04-30 15:14:31"
36830,"JMeter","HTTP","issues","RESOLVED","FIXED","HTTPRequest HTTPClient sampler not sending cookies","2005-11-15 11:45:47"
36833,"JMeter","HTTP","issues","RESOLVED","FIXED","CookieManager has duplicate cookies","2005-11-15 15:13:38"
36948,"JMeter","Main","issues","RESOLVED","INVALID","Problem with Remote Testing WebService(SOAP) request","2007-07-02 03:46:57"
36957,"JMeter","Main","issues","RESOLVED","WONTFIX","Missing Jar File Exception","2006-05-04 17:54:00"
37073,"JMeter","Main","issues","RESOLVED","FIXED","Add a Poisson based timer","2012-01-04 00:59:23"
37124,"JMeter","Main","issues","RESOLVED","WONTFIX","Need error feedback in the GUI, noticed this by accident","2010-08-17 12:18:05"
37125,"JMeter","Main","issues","RESOLVED","FIXED","ERROR - jmeter.engine.PreCompiler: invalid variables","2006-05-05 01:14:56"
37155,"JMeter","Main","issues","RESOLVED","DUPLICATE","Testplan: Stop... Continue....","2011-11-12 15:16:36"
37156,"JMeter","HTTP","issues","RESOLVED","FIXED","Formatted view of Request in Results Tree","2010-10-11 18:56:10"
37160,"JMeter","Main","issues","RESOLVED","INVALID","Scalable distributed testing","2011-11-12 15:35:18"
37198,"JMeter","Main","issues","RESOLVED","INVALID","Incorrect load generated","2005-10-21 09:26:51"
37291,"JMeter","Main","issues","RESOLVED","FIXED","include controller causes NullPointerException","2006-05-04 17:06:56"
37368,"JMeter","HTTP","issues","RESOLVED","INVALID","java.net.ConnectException: Connection timed out: connect","2014-12-16 21:57:41"
37490,"JMeter","Main","issues","RESOLVED","FIXED","Using UDV as delay in Duration Assertion.","2005-11-16 12:20:24"
37493,"JMeter","Main","issues","RESOLVED","FIXED","Problem loading jtl files","2006-02-18 14:59:04"
37525,"JMeter","Main","issues","RESOLVED","WONTFIX","Web service sampler does not support multipart requests","2010-08-17 12:20:02"
37652,"JMeter","Main","issues","RESOLVED","FIXED","Support the Tomcat AJP/1.3 protocol","2006-05-21 09:55:17"
37686,"JMeter","Main","issues","RESOLVED","WORKSFORME","Help menu blocks JMeter","2006-02-18 14:43:33"
37705,"JMeter","Main","issues","RESOLVED","FIXED","SyncTimer counter is not reset when scenario is stopped","2005-11-30 17:53:35"
37716,"JMeter","Main","issues","RESOLVED","FIXED","Invalid request using Proxy for a multipart/form-data with no filename specified.","2005-12-02 01:33:47"
37807,"JMeter","HTTP","issues","RESOLVED","FIXED","Encoding problem of URL called  from parent page","2006-05-21 08:26:17"
37811,"JMeter","Main","issues","RESOLVED","DUPLICATE","Thread Watcher Listener Required","2006-05-25 17:08:45"
37888,"JMeter","HTTP","issues","RESOLVED","INVALID","access log sampler always encodes url","2005-12-14 13:18:54"
37917,"JMeter","HTTP","issues","RESOLVED","WORKSFORME","Not saving response data while writing data to a file","2006-03-23 12:52:35"
37919,"JMeter","Main","issues","RESOLVED","FIXED","Improvements in Aggregate Graph listener","2005-12-21 10:51:44"
37928,"JMeter","Main","issues","RESOLVED","FIXED","Function __threadNum does not work in UDV","2007-06-03 05:10:11"
37931,"JMeter","Main","issues","RESOLVED","WONTFIX","Java Request Defaults are unusable","2006-04-30 10:46:59"
37941,"JMeter","Main","issues","RESOLVED","FIXED","build.xml still has references IAIK iSaSiLK","2006-01-03 10:18:21"
37942,"JMeter","Main","issues","RESOLVED","FIXED","build instructions in README are incorrect","2006-01-05 10:07:06"
37946,"JMeter","Main","issues","RESOLVED","INVALID","JMeter TCP sampler problem","2006-02-18 14:42:36"
38031,"JMeter","Main","issues","RESOLVED","FIXED","Missing 'E' mnemonic on Edit menu - patch available.","2006-01-05 10:04:16"
38103,"JMeter","HTTP","issues","RESOLVED","FIXED","HTTPSampler2 does not handle session cookies correclty","2006-01-11 17:04:11"
38115,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","decode from encoded string by IE","2011-11-12 11:46:37"
38234,"JMeter","Main","issues","RESOLVED","WORKSFORME","Using Graph Results ends up ArithmeticException","2007-01-21 16:08:00"
38237,"JMeter","Main","issues","RESOLVED","INVALID","Constant throughput timer not working as described","2006-01-12 04:49:44"
38256,"JMeter","HTTP","issues","RESOLVED","FIXED","Set-cookie headers with no ""path"" attribute incorrectly processed by CookieManager","2006-01-13 12:12:34"
38287,"JMeter","HTTP","issues","RESOLVED","FIXED","Configure encoding flexibly","2007-06-28 13:52:28"
38299,"JMeter","HTTP","issues","RESOLVED","INVALID","Server hit is not logged in the application log","2006-01-17 05:36:11"
38302,"JMeter","Main","issues","RESOLVED","FIXED","XPath ignores xpathString if same xml file","2006-04-30 11:00:54"
38354,"JMeter","HTTP","issues","RESOLVED","FIXED","cannot remote control clients","2006-01-24 18:02:44"
38384,"JMeter","Main","issues","RESOLVED","FIXED","POP3/IMAP Sampler with TLS/SSL","2008-07-18 08:30:17"
38387,"JMeter","Main","issues","RESOLVED","FIXED","Add SMIME Assertion","2010-07-01 14:00:21"
38391,"JMeter","Main","issues","RESOLVED","FIXED","JMeterThread.delay() truncates long to int.","2006-01-25 15:31:47"
38474,"JMeter","HTTP","issues","RESOLVED","FIXED","HTML Link Parser doesn't follow <frame src=""http://www.example.com/""> links","2006-02-18 13:58:59"
38502,"JMeter","Main","issues","RESOLVED","INVALID","oui;[poi';oiul;","2006-02-05 14:03:09"
38576,"JMeter","Main","issues","RESOLVED","WONTFIX","Well documented support for ASP.NET idiosyncransies such as postback","2009-05-08 18:09:49"
38646,"JMeter","Main","issues","RESOLVED","FIXED","regular expression extractor using random match number doesn't reset variable in loop","2006-02-18 10:22:56"
38682,"JMeter","Main","issues","RESOLVED","FIXED","JDBC Sampler does not support prepareCall","2007-04-14 14:19:55"
38693,"JMeter","Main","issues","RESOLVED","FIXED","WebService https","2006-02-24 05:20:02"
38702,"JMeter","HTTP","issues","RESOLVED","FIXED","https does not send cookie data on linux","2006-03-01 10:29:42"
38721,"JMeter","HTTP","issues","RESOLVED","FIXED","Duration on group of samplers","2007-07-02 04:43:44"
38748,"JMeter","Main","issues","RESOLVED","FIXED","JDBC DataSourceElement fails with remote testing","2006-04-29 07:51:42"
38764,"JMeter","HTTP","issues","RESOLVED","FIXED","Cookie Manager will not parse Cookies received over HTTPS","2006-03-22 13:05:11"
38778,"JMeter","Main","issues","RESOLVED","WONTFIX","Increment should be added in While Controller","2008-10-02 13:09:12"
38832,"JMeter","HTTP","issues","RESOLVED","WONTFIX","webservice request sampler adding xmlns:xmlns","2010-08-17 12:21:20"
38840,"JMeter","Main","issues","RESOLVED","FIXED","FWK005 parse error with Webservice sampler and 10+threads","2006-03-12 05:02:12"
38901,"JMeter","Main","issues","RESOLVED","FIXED","Add SOAPAction Header to SOAPSampler GUI","2006-03-10 10:41:33"
38902,"JMeter","Main","issues","RESOLVED","FIXED","Workaround for HTTPSampler when getReponseCode returns -1","2006-03-08 15:53:21"
39036,"JMeter","Main","issues","RESOLVED","WORKSFORME","Thread Deadlock using Graph Results","2009-05-08 18:10:59"
39092,"JMeter","HTTP","issues","RESOLVED","FIXED","htmlparser should be updated and isolated","2006-05-25 17:11:49"
39205,"JMeter","HTTP","issues","RESOLVED","FIXED","StackOverflow in listeners w/""Retrieve All Embedded"" and multiple redirects","2006-04-04 16:49:40"
39244,"JMeter","Main","issues","RESOLVED","WONTFIX","Weird characters are being created in the .jtl file.","2006-04-13 09:24:43"
39252,"JMeter","Main","issues","RESOLVED","FIXED","Set SoapSampler to set sample result with XmlData","2006-04-14 14:37:41"
39265,"JMeter","Main","issues","RESOLVED","WORKSFORME","Multiple properties ignored","2006-04-12 16:21:49"
39268,"JMeter","HTTP","issues","RESOLVED","FIXED","Support proxy settings","2006-04-13 09:15:29"
39328,"JMeter","Main","issues","RESOLVED","LATER","XML Schema Assertions","2007-08-20 05:00:24"
39337,"JMeter","HTTP","issues","RESOLVED","FIXED","POST requests over https through a proxy generate invalid CONNECT requests","2007-08-20 05:17:37"
39427,"JMeter","HTTP","issues","RESOLVED","FIXED","HTTP Proxy Server overwrites selected item","2007-05-04 02:46:00"
39447,"JMeter","Main","issues","RESOLVED","FIXED","Better algorithm for constant throughput timer","2006-05-21 07:59:06"
39509,"JMeter","Main","issues","RESOLVED","FIXED","Once-only controller running twice","2009-08-05 05:47:51"
39533,"JMeter","Main","issues","RESOLVED","FIXED","StatCalculator.addAll(StatCalculator calc) is incorrect","2006-05-09 12:02:11"
39535,"JMeter","HTTP","issues","RESOLVED","FIXED","HttpSampler2: No Cookies while following redirects","2006-06-03 18:23:03"
39558,"JMeter","Main","issues","RESOLVED","DUPLICATE","Divide by zero exception at graph.java:drawSample() line 209","2006-05-11 05:54:08"
39580,"JMeter","Main","issues","RESOLVED","FIXED","patch for option on csv dataset to disallow restarting at the top of the file","2006-05-21 07:22:57"
39599,"JMeter","Main","issues","RESOLVED","FIXED","ConcurrentModificationException when trying to run the test","2006-05-19 07:13:06"
39638,"JMeter","Main","issues","RESOLVED","FIXED","Disabling SSL protocols in jMeter","2007-07-02 04:59:29"
39640,"JMeter","HTTP","issues","RESOLVED","INVALID","Support required for openamf requests","2006-05-23 04:21:37"
39641,"JMeter","HTTP","issues","RESOLVED","FIXED","Support required for amf requests","2008-05-29 06:26:35"
39652,"JMeter","Main","issues","RESOLVED","FIXED","More improvements in AxisGraph","2006-05-24 11:25:23"
39656,"JMeter","HTTP","issues","RESOLVED","FIXED","SOAP Action not set when HeaderManager is specified","2006-05-26 10:18:42"
39677,"JMeter","Main","issues","RESOLVED","FIXED","Missing space in jmeter.bat","2006-05-30 10:51:25"
39682,"JMeter","Main","issues","RESOLVED","INVALID","Class Cast Exception in Arguments.java","2006-05-30 10:46:26"
39693,"JMeter","Main","issues","RESOLVED","FIXED","View Result in Table should use colors","2007-05-13 14:57:36"
39696,"JMeter","HTTP","issues","RESOLVED","INVALID","Jmeter sesion problem with HTTP Cookies Managment","2006-10-05 16:56:01"
39707,"JMeter","Main","issues","RESOLVED","FIXED","Regular expression extractor from URL","2006-06-02 12:14:36"
39717,"JMeter","Main","issues","RESOLVED","FIXED","use icons in the results tree instead of colors","2007-02-28 14:10:28"
39718,"JMeter","Main","issues","RESOLVED","WONTFIX","add results to the begin of the list","2006-09-17 15:50:42"
39729,"JMeter","HTTP","issues","RESOLVED","FIXED","Replace URLConnection with Commons HTTPClient in SOAP/XML-RPC sampler","2006-06-07 22:59:49"
39734,"JMeter","Main","issues","RESOLVED","FIXED","Aggregate Graph listener shared after copy/paste operation","2007-05-07 08:58:40"
39735,"JMeter","Main","issues","RESOLVED","FIXED","Thread Reuse JMeter Property","2006-06-06 14:50:48"
39736,"JMeter","Main","issues","RESOLVED","WONTFIX","Update jmeter-results-detail-report.xsl to work with new jtl format","2006-06-07 13:53:19"
39773,"JMeter","HTTP","issues","RESOLVED","WORKSFORME","NTLM Authenication passes NULL as Host","2006-09-16 16:50:28"
39808,"JMeter","HTTP","issues","RESOLVED","FIXED","Invalid redirect causes incorrect sample time","2007-04-30 15:52:08"
39820,"JMeter","HTTP","issues","RESOLVED","FIXED","Giving the proxy (some) https support","2006-08-18 21:21:49"
39823,"JMeter","Main","issues","RESOLVED","FIXED","No documentation on batch mode","2007-01-21 15:37:24"
39827,"JMeter","HTTP","issues","RESOLVED","FIXED","Return proper content length in SOAP/XML-RPC Sampler","2007-02-06 15:12:41"
39828,"JMeter","HTTP","issues","RESOLVED","WORKSFORME","valid HTTP interpreted as not correct","2007-07-02 05:07:42"
39860,"JMeter","HTTP","issues","RESOLVED","WONTFIX","Negative elapse times in summary report","2014-08-08 14:43:51"
39861,"JMeter","Main","issues","RESOLVED","FIXED","Typo on function page ""parameters"" should be ""functions""","2006-09-17 15:59:44"
39887,"JMeter","Main","issues","RESOLVED","FIXED","jmeter.util.SSLManager: Couldn't load keystore","2007-02-03 12:06:13"
39955,"JMeter","HTTP","issues","RESOLVED","INVALID","Response data returns following java.io.IOException: Premature EOF","2007-02-21 17:39:03"
39969,"JMeter","Main","issues","RESOLVED","FIXED","Allow exporting of aggregate results","2009-05-08 18:17:37"
40011,"JMeter","Main","issues","RESOLVED","MOVED","New Elements for use in JMeter","2012-05-01 10:55:45"
40077,"JMeter","Main","issues","RESOLVED","FIXED","Creating new Elements copies values from Existing elements","2007-06-10 10:44:53"
40099,"JMeter","Main","issues","RESOLVED","FIXED","Enable use of object variable in ForEachController","2007-07-02 05:29:00"
40100,"JMeter","Main","issues","RESOLVED","FIXED","FileServer does not support  closing write access files","2007-01-21 16:04:06"
40149,"JMeter","Main","issues","RESOLVED","FIXED","Feature to write a Jmeter variable to a file","2009-02-23 11:55:27"
40178,"JMeter","Main","issues","RESOLVED","DUPLICATE","Broken https through proxy with httpclient sampler","2006-09-16 16:50:28"
40221,"JMeter","Main","issues","RESOLVED","INVALID","Junit sampler not making use of setup and teardown","2006-08-09 09:44:58"
40223,"JMeter","Main","issues","RESOLVED","DUPLICATE","Junit sampler not making use of setup and teardown","2006-08-09 08:54:57"
40229,"JMeter","Main","issues","RESOLVED","WORKSFORME","Nested IfControllers failing on 2nd run","2007-12-04 04:03:11"
40233,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","proxy: bad content-type support","2007-02-12 16:19:32"
40319,"JMeter","HTTP","issues","RESOLVED","WORKSFORME","Variable Extractor Not Executed After Web Service","2007-02-12 16:26:23"
40325,"JMeter","Main","issues","RESOLVED","FIXED","No way to specify proxyuser and proxypassword for WebService(SOAP) sampler","2007-03-11 16:42:19"
40369,"JMeter","Main","issues","RESOLVED","FIXED","LDAP: Stable search results in sampler + added ""Equals"" assertion","2007-04-22 15:42:44"
40371,"JMeter","Main","issues","RESOLVED","FIXED","response assertion ""pattern to test"" scrollbar problem","2007-03-17 10:14:35"
40381,"JMeter","Main","issues","RESOLVED","FIXED","LDAP: more descriptive strings","2007-02-09 13:04:44"
40383,"JMeter","HTTP","issues","RESOLVED","FIXED","changing Content-Type for HTTP POST request","2007-02-12 16:19:33"
40411,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","NullPointerException in HTML Parser","2007-01-21 15:54:27"
40419,"JMeter","Main","issues","RESOLVED","FIXED","Chinese messages translation fix","2006-09-17 15:56:48"
40424,"JMeter","HTTP","issues","RESOLVED","FIXED","Web Services proxy","2013-02-09 21:18:30"
40438,"JMeter","HTTP","issues","RESOLVED","FIXED","setting ""httpclient.localaddress"" has no effect","2006-09-08 01:40:27"
40459,"JMeter","HTTP","issues","RESOLVED","FIXED","HttpClient Sampler does not use proxy settings","2006-09-11 03:50:32"
40461,"JMeter","Main","issues","RESOLVED","FIXED","CSVRead function cannot read data field containing comma","2007-01-18 17:34:01"
40471,"JMeter","Main","issues","RESOLVED","INVALID","Ramp-up period is not observed when being started with ""-t  test.jmx""","2006-09-19 02:26:28"
40478,"JMeter","HTTP","issues","RESOLVED","WONTFIX","JMeter performance degrades rapidly under Java 6 Beta 2","2007-07-02 05:41:03"
40481,"JMeter","Main","issues","RESOLVED","FIXED","JavaSamplerClient : SampleResult.setResponseData() is ineffective","2006-09-14 07:23:43"
40499,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","Need to be able to simulate abortive connection release in JMeter","2012-12-20 22:33:35"
40616,"JMeter","Main","issues","RESOLVED","FIXED","Jmeter error while running the apllication","2007-05-07 07:27:03"
40635,"JMeter","Main","issues","RESOLVED","DUPLICATE","LDAP Extended Request Search returns invalid XML Document","2006-09-28 17:58:50"
40636,"JMeter","Main","issues","RESOLVED","WORKSFORME","negative time recorded in JMeter log - probably NTP error","2007-03-17 13:51:51"
40654,"JMeter","HTTP","issues","RESOLVED","INVALID","The throughput response time is inconsistent","2006-11-27 14:51:52"
40671,"JMeter","Main","issues","RESOLVED","WONTFIX","IncludeController : UserDefinedVariables from Included Test plan not available in Includer Test plan","2012-03-22 08:18:05"
40673,"JMeter","Main","issues","RESOLVED","WONTFIX","Added VarFromFileController","2007-02-10 04:10:39"
40696,"JMeter","Main","issues","RESOLVED","FIXED","retieve all embeded resources from html pages for CSS images","2007-03-03 03:30:47"
40750,"JMeter","Main","issues","RESOLVED","FIXED","TCPSampler : Behaviour when sockets are closed by remote host","2011-11-23 22:27:12"
40757,"JMeter","Main","issues","RESOLVED","WONTFIX","Web Service(SOAP) Request Response Time","2013-09-09 07:47:18"
40768,"JMeter","Main","issues","RESOLVED","DUPLICATE","RFE to correctly emulate http browser","2007-08-14 15:11:33"
40769,"JMeter","Main","issues","RESOLVED","DUPLICATE","RFE to correctly emulate http browser","2006-10-16 16:31:03"
40772,"JMeter","Main","issues","RESOLVED","FIXED","JTL files loading not working properly","2007-07-06 05:49:26"
40773,"JMeter","Main","issues","RESOLVED","FIXED","XML JTL not parsed correctly","2006-10-20 16:35:03"
40791,"JMeter","Main","issues","RESOLVED","FIXED","Calculator used by Summary Report is inaccurate","2006-10-20 16:35:39"
40794,"JMeter","HTTP","issues","RESOLVED","INVALID","TTL Parameter","2006-10-19 08:18:44"
40795,"JMeter","HTTP","issues","RESOLVED","INVALID","Test scenario not working","2006-10-19 03:04:55"
40804,"JMeter","Main","issues","RESOLVED","FIXED","Counter default behavior is not to count at all","2006-11-27 14:47:59"
40825,"JMeter","Main","issues","RESOLVED","FIXED","JDBC Sample doesn't support PreparedStatements or CallableStatements with arguments","2007-04-25 01:30:47"
40850,"JMeter","Main","issues","RESOLVED","FIXED","- Memory leak in all BeanShell components","2010-01-28 16:06:17"
40851,"JMeter","Main","issues","RESOLVED","FIXED","- Loop controller with 0 iterations, stops evaluating the iterations field","2007-05-13 14:36:33"
40873,"JMeter","Main","issues","RESOLVED","FIXED","add  jms delivery mode option in  JMS point-to-point sampler","2007-09-01 11:37:39"
40945,"JMeter","HTTP","issues","RESOLVED","FIXED","Enhancement of ""Retrieve All Embedded Resources"": Allow exceptions specificed by regex","2007-03-10 12:51:43"
40954,"JMeter","Main","issues","RESOLVED","FIXED","Statistical mode in distributed testing shows wrong results","2006-11-27 14:39:05"
40983,"JMeter","HTTP","issues","RESOLVED","INVALID","java.io.EOFException: Unexpected end of ZLIB input stream","2007-07-02 06:06:31"
40991,"JMeter","Main","issues","RESOLVED","FIXED","Allow Assertions to check Headers","2007-09-02 13:05:25"
41028,"JMeter","Main","issues","RESOLVED","FIXED","JMeter server doesn't alert the user when the host is defined as a loopback address","2007-12-13 16:31:34"
41077,"JMeter","Main","issues","RESOLVED","INVALID","Copy expanded element; paste doesn't follow hierarchy","2006-11-29 09:46:45"
41078,"JMeter","Main","issues","RESOLVED","FIXED","merge results in name change of test plan","2007-05-04 02:11:59"
41100,"JMeter","Main","issues","RESOLVED","FIXED","Too many open files exception when usign HTTP Put with file input","2006-12-06 06:39:03"
41108,"JMeter","Main","issues","RESOLVED","FIXED","Stop Test isn't honored during rampup period","2009-05-02 04:56:54"
41259,"JMeter","Main","issues","RESOLVED","FIXED","Allow comments for all test elements (not just for the test plan)","2007-03-15 10:09:03"
41277,"JMeter","Main","issues","RESOLVED","FIXED","Specified values not logged in .csv files","2007-01-19 08:33:46"
41286,"JMeter","Main","issues","RESOLVED","WONTFIX","IncludeController : Samples running out of order at random frequence","2012-03-22 08:45:09"
41293,"JMeter","Main","issues","RESOLVED","DUPLICATE","Allow multi-level Thread Groups","2013-01-04 21:40:52"
41305,"JMeter","HTTP","issues","RESOLVED","FIXED","Parameter Values should take wide-character input","2007-04-22 08:31:10"
41315,"JMeter","Main","issues","RESOLVED","INVALID","User Defined Variables - parameter per user not working","2007-01-07 08:05:34"
41319,"JMeter","HTTP","issues","RESOLVED","FIXED","URLRewritingModifier : Allow Parameter value to be url encoded","2014-07-19 21:06:03"
41418,"JMeter","Main","issues","RESOLVED","FIXED","Excludes timer duration from Transaction Controller runtime in report","2010-10-19 10:43:04"
41446,"JMeter","Main","issues","RESOLVED","FIXED","JUnit - protected setUp() method not called","2007-01-23 17:10:36"
41457,"JMeter","Main","issues","RESOLVED","FIXED","TCPSampler re-uses socket connection. This is not always desirable.","2007-01-31 12:47:34"
41515,"JMeter","Main","issues","RESOLVED","FIXED","Issue with throughput controller in total execution mode","2007-09-02 10:08:57"
41518,"JMeter","HTTP","issues","RESOLVED","FIXED","JMeter changes the HTTP header Content Type for POST request","2007-04-16 15:54:04"
41536,"JMeter","HTTP","issues","RESOLVED","FIXED","SOAP Sampler inserts spurious content in HTTP POST","2007-08-20 05:45:40"
41543,"JMeter","HTTP","issues","RESOLVED","FIXED","exception when webserver returns ""500 Internal Server Error"" and content-lenght is 0","2012-06-27 15:51:43"
41545,"JMeter","Main","issues","RESOLVED","WONTFIX","Enhancement to plug SOAP Request template generator from WSDL Url (soapui for example) into Soap/XMLRPC sampler","2012-04-30 21:54:48"
41566,"JMeter","HTTP","issues","RESOLVED","LATER","Require a method of disabling HTTP Request Defaults in HTTP Request","2013-02-09 22:14:09"
41568,"JMeter","HTTP","issues","RESOLVED","WORKSFORME","Problem when running tests remotely when using a 'Counter'","2007-08-14 14:54:57"
41571,"JMeter","HTTP","issues","RESOLVED","DUPLICATE","RegexExtractor  can't extract data in case of http 302 code","2007-02-08 13:50:00"
41612,"JMeter","Main","issues","RESOLVED","FIXED","Loop nested in IF behaves erraticly","2007-06-28 17:35:22"
41613,"JMeter","HTTP","issues","RESOLVED","FIXED","getting SSL exception when sampling a second domain","2007-03-02 13:25:59"
41641,"JMeter","Main","issues","RESOLVED","WONTFIX","Recording Controller stops record requests after test was done.","2007-02-21 15:29:50"
41704,"JMeter","HTTP","issues","RESOLVED","FIXED","Make CSV Data Set Config use specified encoding","2007-03-10 14:00:07"
41705,"JMeter","HTTP","issues","RESOLVED","FIXED","Make HTTP Sampler POST using specified encoding","2007-04-15 12:03:04"
41707,"JMeter","HTTP","issues","RESOLVED","FIXED","HTTP Proxy XML-RPC support","2007-03-03 04:56:35"
41738,"JMeter","HTTP","issues","RESOLVED","FIXED","URLRewritingModifier isn't properly escaping bad regex characters","2007-03-31 04:39:18"
41779,"JMeter","HTTP","issues","RESOLVED","FIXED","If the test plan node is given a name, it is always ""dirty"" after being loaded","2007-06-03 03:59:07"
41845,"JMeter","Main","issues","RESOLVED","WONTFIX","Sorting the controllers' items in context menu","2009-01-31 16:12:56"
41862,"JMeter","HTTP","issues","RESOLVED","FIXED","Invalid host and port","2007-07-02 06:21:36"
41873,"JMeter","HTTP","issues","RESOLVED","FIXED","Add name to AssertionResult and display AssertionResult  in ViewResultsFull","2007-03-17 10:37:37"
41876,"JMeter","HTTP","issues","RESOLVED","FIXED","Add more options to control what the HTTP Proxy generates","2007-03-17 15:13:58"
41878,"JMeter","HTTP","issues","RESOLVED","WONTFIX","JMeter GUI crashes when performing SOAP requests","2009-05-08 18:39:57"
41880,"JMeter","HTTP","issues","RESOLVED","FIXED","Add content-type filtering to HTTP Proxy Server","2007-03-18 16:38:47"
41884,"JMeter","Main","issues","RESOLVED","FIXED","Chinese charactor mistake","2007-03-21 15:13:04"
41902,"JMeter","HTTP","issues","RESOLVED","FIXED","NPE when status code == -1","2007-03-23 16:40:58"
41905,"JMeter","HTTP","issues","RESOLVED","FIXED","Can't  cut/paste/select Header Manager (etc) fields in Java 1.6","2007-09-09 11:41:47"
41913,"JMeter","HTTP","issues","RESOLVED","FIXED","Let TransactionController create samples that contains the samples of the transaction","2007-05-26 03:19:48"
41928,"JMeter","HTTP","issues","RESOLVED","FIXED","Make all request headers sent by HTTP Request sampler appear in sample result","2007-03-23 13:26:25"
41991,"JMeter","HTTP","issues","RESOLVED","INVALID","Under load web service requests start failing","2007-03-30 07:08:48"
41994,"JMeter","Main","issues","RESOLVED","FIXED","Subresults not handled recursively by ResultSaver","2007-07-02 06:24:17"
42018,"JMeter","Main","issues","RESOLVED","FIXED","JDBC Sampler always commits","2007-05-02 16:36:25"
42019,"JMeter","HTTP","issues","RESOLVED","FIXED","Content type not stored in redirected HTTP request with subresults","2007-04-02 17:08:04"
42083,"JMeter","HTTP","issues","RESOLVED","FIXED","Fix for HttpSampler2.java - Solution for a problem with proxy server settings and SOAP/XML-RPC sampler - getting Exceptions with version 2.2","2007-07-02 06:26:10"
42088,"JMeter","Main","issues","RESOLVED","FIXED","XPath Assertion component does not work for queries which result in boolean, numbers etc","2007-04-15 15:15:14"
42098,"JMeter","HTTP","issues","RESOLVED","FIXED","Use specified encoding for parameter values in HTTP GET","2007-04-14 05:51:15"
42111,"JMeter","HTTP","issues","RESOLVED","FIXED","Need to configure content-type in HTTP POST header","2007-04-22 08:29:10"
42139,"JMeter","HTTP","issues","RESOLVED","FIXED","Add more unit tests to TestHTTPSamplersAgainstHttpMirrorServer","2007-04-18 13:10:56"
42141,"JMeter","Main","issues","RESOLVED","LATER","[Usability] Save as doesn't replace forbidden characters in dialog","2011-09-19 11:10:19"
42156,"JMeter","HTTP","issues","RESOLVED","FIXED","HTTPRequest HTTPClient incorrectly urlencodes parameter value in POST","2007-04-18 13:37:33"
42158,"JMeter","HTTP","issues","RESOLVED","FIXED","Improve support for multipart/form-data requests in HTTP Proxy server","2007-04-19 14:05:20"
42173,"JMeter","HTTP","issues","RESOLVED","FIXED","Let HTTP Proxy handle encoding of request, and undecode parameter values","2007-07-03 12:41:34"
42178,"JMeter","Main","issues","RESOLVED","FIXED","CSV files do read from begining when ""Run each Thread Group seperatly"" is enabled","2008-05-09 14:52:50"
42184,"JMeter","HTTP","issues","RESOLVED","FIXED","Number of bytes for subsamples not added to sample when sub samples are added","2007-04-22 06:35:41"
42185,"JMeter","HTTP","issues","RESOLVED","FIXED","If a HTTP Sampler follows a redirect, and is set up to download images, then images are downloaded multiple times","2007-04-22 06:51:15"
42204,"JMeter","Main","issues","RESOLVED","FIXED","add current value of a parameter as column","2008-03-30 06:18:20"
42205,"JMeter","Main","issues","RESOLVED","LATER","expand/collapse multiple selected nodes","2011-05-18 14:40:23"
42206,"JMeter","Main","issues","RESOLVED","WONTFIX","batch node above the test node","2007-04-24 04:58:55"
42223,"JMeter","Main","issues","RESOLVED","FIXED","Add ability to upload files via FTP","2007-04-28 03:37:45"
42226,"JMeter","HTTP","issues","RESOLVED","FIXED","sample groups","2007-07-02 06:28:11"
42232,"JMeter","Main","issues","RESOLVED","FIXED","Modifying language remove test plan parameters","2007-07-02 06:32:14"
